"Planning_Area","Subzone","Subzone_Lat","Subzone_Long","Hospital_Polyclinic","Hospital_Polyclinic_Lat","Hospital_Polyclinic_Long","Distance_km"
"Bukit Merah","Tiong Bahru",1.28387953055,103.831392759,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,1.52550533107077
"Bukit Merah","Tiong Bahru",1.28387953055,103.831392759,"ALEXANDRA HOSPITAL",1.286829,103.802524,3.22596635242863
"Bukit Merah","Tiong Bahru",1.28387953055,103.831392759,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,3.45489038778012
"Bukit Merah","Tiong Bahru Station",1.28402990546,103.826826361,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,1.01762892621161
"Bukit Merah","Tiong Bahru Station",1.28402990546,103.826826361,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,1.19663351972855
"Bukit Merah","Tiong Bahru Station",1.28402990546,103.826826361,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,1.4429818598429
"Bukit Merah","Tiong Bahru Station",1.28402990546,103.826826361,"ALEXANDRA HOSPITAL",1.286829,103.802524,2.7194888950118
"Bukit Merah","Tiong Bahru Station",1.28402990546,103.826826361,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,3.24538603789492
"Bukit Panjang","Bangkit",1.37711093789,103.774293376,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,1.62790712215476
"Bukit Panjang","Bangkit",1.37711093789,103.774293376,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,2.53767259722825
"Bukit Panjang","Bangkit",1.37711093789,103.774293376,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,3.9520475926995
"Bukit Panjang","Bangkit",1.37711093789,103.774293376,"JURONG POLYCLINIC",1.350189,103.730642,5.70155084711507
"Bukit Panjang","Bangkit",1.37711093789,103.774293376,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,5.79380070959247
"Bukit Panjang","Dairy Farm",1.36843179001,103.772046192,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,2.05174297561378
"Bukit Panjang","Dairy Farm",1.36843179001,103.772046192,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,2.7065457810642
"Bukit Panjang","Dairy Farm",1.36843179001,103.772046192,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,3.13870140225425
"Bukit Panjang","Dairy Farm",1.36843179001,103.772046192,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,4.87029756397401
"Bukit Panjang","Dairy Farm",1.36843179001,103.772046192,"JURONG POLYCLINIC",1.350189,103.730642,5.02982451817055
"Bukit Panjang","Fajar",1.38478497276,103.77114574,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,1.14458131800361
"Bukit Panjang","Fajar",1.38478497276,103.77114574,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,2.1369769507728
"Bukit Panjang","Fajar",1.38478497276,103.77114574,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,4.3856909490644
"Bukit Panjang","Fajar",1.38478497276,103.77114574,"NATIONAL HEALTHCARE GROUP POLYCLINICS - WOODLANDS",1.431026,103.776064,5.17075213349221
"Bukit Panjang","Fajar",1.38478497276,103.77114574,"WOODLANDS HEALTH",1.425362,103.795606,5.26791723560313
"Bukit Panjang","Jelebu",1.37593429987,103.766243653,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,0.99745584667351
"Bukit Panjang","Jelebu",1.37593429987,103.766243653,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,1.72923072903379
"Bukit Panjang","Jelebu",1.37593429987,103.766243653,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,3.26701536069011
"Bukit Panjang","Jelebu",1.37593429987,103.766243653,"JURONG POLYCLINIC",1.350189,103.730642,4.88445904277824
"Bukit Panjang","Jelebu",1.37593429987,103.766243653,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,5.21893136369376
"Bukit Panjang","Nature Reserve",1.3534685503,103.777810912,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,3.20892006367387
"Bukit Panjang","Nature Reserve",1.3534685503,103.777810912,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,3.79850066274251
"Bukit Panjang","Nature Reserve",1.3534685503,103.777810912,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,4.26208658827401
"Bukit Panjang","Nature Reserve",1.3534685503,103.777810912,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,4.30137995784642
"Bukit Panjang","Nature Reserve",1.3534685503,103.777810912,"CLEMENTI POLYCLINIC",1.312991,103.765878,4.69230650600989
"Bukit Panjang","Saujana",1.38621880176,103.766255267,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,0.676696515816292
"Bukit Panjang","Saujana",1.38621880176,103.766255267,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,1.63367832303286
"Bukit Panjang","Saujana",1.38621880176,103.766255267,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,4.24643151174916
"Bukit Panjang","Saujana",1.38621880176,103.766255267,"NATIONAL HEALTHCARE GROUP POLYCLINICS - WOODLANDS",1.431026,103.776064,5.10024609197755
"Bukit Panjang","Saujana",1.38621880176,103.766255267,"WOODLANDS HEALTH",1.425362,103.795606,5.43962235862464
"Bukit Panjang","Senja",1.38611653345,103.760515454,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,0.328927070549855
"Bukit Panjang","Senja",1.38611653345,103.760515454,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,1.02712115485215
"Bukit Panjang","Senja",1.38611653345,103.760515454,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,3.9877101572115
"Bukit Panjang","Senja",1.38611653345,103.760515454,"JURONG POLYCLINIC",1.350189,103.730642,5.19496000462768
"Bukit Panjang","Senja",1.38611653345,103.760515454,"NATIONAL HEALTHCARE GROUP POLYCLINICS - WOODLANDS",1.431026,103.776064,5.28435843115725
"Bukit Timah","Anak Bukit",1.33788279404,103.771562378,"CLEMENTI POLYCLINIC",1.312991,103.765878,2.83905772094169
"Bukit Timah","Anak Bukit",1.33788279404,103.771562378,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,2.97084223172701
"Bukit Timah","Anak Bukit",1.33788279404,103.771562378,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,3.0211869116085
"Bukit Timah","Anak Bukit",1.33788279404,103.771562378,"JURONG POLYCLINIC",1.350189,103.730642,4.75024777032134
"Bukit Timah","Anak Bukit",1.33788279404,103.771562378,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,5.02867415446225
"Bukit Timah","Coronation Road",1.32556998358,103.801538055,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,2.98214815425376
"Bukit Timah","Coronation Road",1.32556998358,103.801538055,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,4.07858989939423
"Bukit Timah","Coronation Road",1.32556998358,103.801538055,"CLEMENTI POLYCLINIC",1.312991,103.765878,4.20369219010373
"Bukit Timah","Coronation Road",1.32556998358,103.801538055,"ALEXANDRA HOSPITAL",1.286829,103.802524,4.30919492656862
"Bukit Timah","Coronation Road",1.32556998358,103.801538055,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,4.93687044412789
"Bukit Timah","Farrer Court",1.31683804213,103.805129439,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,2.04871899390355
"Bukit Timah","Farrer Court",1.31683804213,103.805129439,"ALEXANDRA HOSPITAL",1.286829,103.802524,3.34939979982085
"Bukit Timah","Farrer Court",1.31683804213,103.805129439,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,3.54987358769045
"Bukit Timah","Farrer Court",1.31683804213,103.805129439,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,3.88726890390652
"Bukit Timah","Farrer Court",1.31683804213,103.805129439,"CLEMENTI POLYCLINIC",1.312991,103.765878,4.38432993097995
"Bukit Timah","Hillcrest",1.33315732448,103.808229456,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,3.89576540707139
"Bukit Timah","Hillcrest",1.33315732448,103.808229456,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,4.37593160564867
"Bukit Timah","Hillcrest",1.33315732448,103.808229456,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,4.98639073387241
"Bukit Timah","Hillcrest",1.33315732448,103.808229456,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,5.18828730366717
"Bukit Timah","Hillcrest",1.33315732448,103.808229456,"ALEXANDRA HOSPITAL",1.286829,103.802524,5.19037248183356
"Bukit Timah","Holland Road",1.32705245172,103.783763473,"CLEMENTI POLYCLINIC",1.312991,103.765878,2.52939693684614
"Bukit Timah","Holland Road",1.32705245172,103.783763473,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,3.66987482570837
"Bukit Timah","Holland Road",1.32705245172,103.783763473,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,3.72061106091011
"Bukit Timah","Holland Road",1.32705245172,103.783763473,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,4.42413745844652
"Bukit Timah","Holland Road",1.32705245172,103.783763473,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,4.76984129046463
"Bukit Timah","Leedon Park",1.316954472,103.796907172,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,2.09078023754736
"Bukit Timah","Leedon Park",1.316954472,103.796907172,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,2.99250088811461
"Bukit Timah","Leedon Park",1.316954472,103.796907172,"ALEXANDRA HOSPITAL",1.286829,103.802524,3.40749687887074
"Bukit Timah","Leedon Park",1.316954472,103.796907172,"CLEMENTI POLYCLINIC",1.312991,103.765878,3.47741857517319
"Bukit Timah","Leedon Park",1.316954472,103.796907172,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,4.31158435885804
"Bukit Timah","Swiss Club",1.34063686622,103.79231074,"CLEMENTI POLYCLINIC",1.312991,103.765878,4.25254677247125
"Bukit Timah","Swiss Club",1.34063686622,103.79231074,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,4.77103330146
"Bukit Timah","Swiss Club",1.34063686622,103.79231074,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,4.98500856615054
"Bukit Timah","Swiss Club",1.34063686622,103.79231074,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,5.28658172428272
"Bukit Timah","Swiss Club",1.34063686622,103.79231074,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,5.34790945362143
"Bukit Timah","Ulu Pandan",1.31631697011,103.781297066,"CLEMENTI POLYCLINIC",1.312991,103.765878,1.75351447460692
"Bukit Timah","Ulu Pandan",1.31631697011,103.781297066,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,2.47969050902798
"Bukit Timah","Ulu Pandan",1.31631697011,103.781297066,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,2.98634184798197
"Bukit Timah","Ulu Pandan",1.31631697011,103.781297066,"ALEXANDRA HOSPITAL",1.286829,103.802524,4.03974491642126
"Bukit Timah","Ulu Pandan",1.31631697011,103.781297066,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,4.5391437435186
"Central Water Catchment","Central Water Catchment",1.37665502853,103.801189262,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,4.52929015116388
"Central Water Catchment","Central Water Catchment",1.37665502853,103.801189262,"NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO",1.37451,103.84582,4.96701153033008
"Central Water Catchment","Central Water Catchment",1.37665502853,103.801189262,"WOODLANDS HEALTH",1.425362,103.795606,5.45141363678712
"Central Water Catchment","Central Water Catchment",1.37665502853,103.801189262,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,5.49624223099957
"Central Water Catchment","Central Water Catchment",1.37665502853,103.801189262,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB",1.418365,103.834375,5.92613652855806
"Changi","Changi Airport",1.34726454633,104.001006614,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,5.7288977639325
"Changi","Changi Airport",1.34726454633,104.001006614,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,6.20999906945713
"Changi","Changi Airport",1.34726454633,104.001006614,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,6.55060826208269
"Changi","Changi Airport",1.34726454633,104.001006614,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,7.94278207218309
"Changi","Changi Airport",1.34726454633,104.001006614,"SINGHEALTH POLYCLINICS - MARINE PARADE",1.302615,103.908394,11.4298930895284
"Changi","Changi Point",1.39031870195,103.982515007,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,4.22664243945568
"Changi","Changi Point",1.39031870195,103.982515007,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,5.43919085867853
"Changi","Changi Point",1.39031870195,103.982515007,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,6.61347842298017
"Changi","Changi Point",1.39031870195,103.982515007,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,8.94221771728841
"Changi","Changi Point",1.39031870195,103.982515007,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,9.69106977001996
